shape_id,method,mask_type,k_gmm,lam,k_pca,iou,sdf_error,solve_time_s
monitor_0455,gmm_completion,halfspace,5,1.0,64,0.0,0.08714039,0.0593801669892855
monitor_0456,gmm_completion,halfspace,5,1.0,64,0.6141608630342755,0.058884714,0.08352433299296536
monitor_0457,gmm_completion,halfspace,5,1.0,64,0.11513885475546817,0.09917825,0.07442908399389125
monitor_0458,gmm_completion,halfspace,5,1.0,64,0.19328402958225066,0.21121155,0.07293512500473298
monitor_0459,gmm_completion,halfspace,5,1.0,64,0.25471698113207547,0.078777194,0.07325979101005942
monitor_0460,gmm_completion,halfspace,5,1.0,64,0.04178272980501393,0.10568334,0.07061350002186373
monitor_0461,gmm_completion,halfspace,5,1.0,64,0.11703056768558952,0.13026518,0.08386024998617359
monitor_0462,gmm_completion,halfspace,5,1.0,64,0.19566412213740458,0.1327338,0.0490330409957096
monitor_0463,gmm_completion,halfspace,5,1.0,64,0.2339532932456999,0.11238961,0.09164200001396239
monitor_0464,gmm_completion,halfspace,5,1.0,64,0.0,0.09476666,0.07644033301039599
monitor_0465,gmm_completion,halfspace,5,1.0,64,0.5661748673595465,0.081511036,0.09713529198779725
monitor_0466,gmm_completion,halfspace,5,1.0,64,0.01642935377875137,0.22202611,0.06552216698764823
monitor_0467,gmm_completion,halfspace,5,1.0,64,0.06056387051862165,0.15067457,0.04855874998611398
monitor_0468,gmm_completion,halfspace,5,1.0,64,0.214488300638147,0.17529012,0.04753895799512975
monitor_0469,gmm_completion,halfspace,5,1.0,64,0.09686419603323831,0.1568203,0.055158000002847984
monitor_0470,gmm_completion,halfspace,5,1.0,64,0.06333927510398099,0.24179967,0.08147204198758118
monitor_0471,gmm_completion,halfspace,5,1.0,64,0.19227871939736346,0.14960222,0.06412312499014661
monitor_0472,gmm_completion,halfspace,5,1.0,64,0.7481233461143814,0.057048324,0.06737137498566881
monitor_0473,gmm_completion,halfspace,5,1.0,64,0.06871345029239766,0.08159392,0.09261150000384077
monitor_0474,gmm_completion,halfspace,5,1.0,64,0.3891968952954221,0.06271318,0.061945749999722466
monitor_0475,gmm_completion,halfspace,5,1.0,64,0.0531966031084762,0.15498692,0.09308637501089834
monitor_0476,gmm_completion,halfspace,5,1.0,64,0.16156816156816156,0.092225775,0.04699804098345339
monitor_0477,gmm_completion,halfspace,5,1.0,64,0.17647058823529413,0.038585898,0.09217091699247248
monitor_0478,gmm_completion,halfspace,5,1.0,64,0.2859990034877927,0.09619882,0.0604737919929903
monitor_0479,gmm_completion,halfspace,5,1.0,64,0.1797949487371843,0.139167,0.06165679098921828
monitor_0480,gmm_completion,halfspace,5,1.0,64,0.03290839015713015,0.061164025,0.06364354200195521
monitor_0396,gmm_completion,block,5,1.0,64,0.849808847624249,0.013934307,0.10964587499620393
monitor_0397,gmm_completion,block,5,1.0,64,0.7642679900744417,0.013430066,0.11545770798693411
monitor_0398,gmm_completion,block,5,1.0,64,0.7519872813990461,0.017859358,0.10910308299935423
monitor_0399,gmm_completion,block,5,1.0,64,1.0,0.0117604975,0.11027108400594443
monitor_0400,gmm_completion,block,5,1.0,64,0.6178489702517163,0.021063412,0.107503999985056
monitor_0401,gmm_completion,block,5,1.0,64,0.6921029281277729,0.012182123,0.11092612499487586
monitor_0402,gmm_completion,block,5,1.0,64,0.12338858195211787,0.04082905,0.11219554202398285
monitor_0403,gmm_completion,block,5,1.0,64,0.6181584030907921,0.03417259,0.10772195900790393
monitor_0404,gmm_completion,block,5,1.0,64,0.23089700996677742,0.018062618,0.10892491700360551
monitor_0405,gmm_completion,block,5,1.0,64,0.7455533596837944,0.042162765,0.114489625004353
monitor_0406,gmm_completion,block,5,1.0,64,0.0,0.08712889,0.10989204200450331
monitor_0407,gmm_completion,block,5,1.0,64,1.0,0.013141288,0.11372279201168567
monitor_0408,gmm_completion,block,5,1.0,64,0.8931451612903226,0.018336447,0.11162020900519565
monitor_0409,gmm_completion,block,5,1.0,64,0.321377331420373,0.069555864,0.107283749995986
monitor_0410,gmm_completion,block,5,1.0,64,1.0,0.017592408,0.11562845797743648
monitor_0411,gmm_completion,block,5,1.0,64,0.5446865273454868,0.05629552,0.10649374997592531
monitor_0412,gmm_completion,block,5,1.0,64,0.13497728747566515,0.070492566,0.11188133401446976
monitor_0413,gmm_completion,block,5,1.0,64,0.13592233009708737,0.028937854,0.10700754198478535
monitor_0414,gmm_completion,block,5,1.0,64,0.6068245480010186,0.048327737,0.10714116701274179
monitor_0415,gmm_completion,block,5,1.0,64,0.14775413711583923,0.029119603,0.11185570800444111
monitor_0416,gmm_completion,block,5,1.0,64,0.42444444444444446,0.034185793,0.10859679197892547
monitor_0417,gmm_completion,block,5,1.0,64,0.36,0.015476259,0.11524462499073707
monitor_0418,gmm_completion,block,5,1.0,64,0.34280230326295585,0.051688656,0.11201254100888036
monitor_0419,gmm_completion,block,5,1.0,64,0.8727272727272727,0.013546129,0.11340445801033638
monitor_0420,gmm_completion,block,5,1.0,64,0.5283687943262412,0.015846407,0.11346179101383314
monitor_0421,gmm_completion,block,5,1.0,64,0.5752688172043011,0.03483399,0.11169504199642688
monitor_0422,gmm_completion,block,5,1.0,64,0.4076259645937358,0.08088099,0.10809283301932737
monitor_0423,gmm_completion,block,5,1.0,64,0.0,0.07536456,0.11504237502231263
monitor_0424,gmm_completion,block,5,1.0,64,0.8198324022346368,0.033885613,0.11507274999166839
monitor_0425,gmm_completion,block,5,1.0,64,0.7957089552238806,0.018048618,0.10876308399019763
monitor_0426,gmm_completion,block,5,1.0,64,1.0,0.011936271,0.11762750000343658
monitor_0427,gmm_completion,block,5,1.0,64,0.0,0.019245084,0.11554566700942814
monitor_0428,gmm_completion,block,5,1.0,64,0.05219454329774614,0.02384526,0.11056749999988824
monitor_0429,gmm_completion,block,5,1.0,64,0.8050139275766016,0.0139137255,0.10860391598544084
monitor_0430,gmm_completion,block,5,1.0,64,1.0,0.007010666,0.11251191701740026
monitor_0431,gmm_completion,block,5,1.0,64,0.2676056338028169,0.012741735,0.1155018330027815
monitor_0432,gmm_completion,block,5,1.0,64,0.0,0.03314685,0.11294233400258236
monitor_0433,gmm_completion,block,5,1.0,64,0.5007849293563579,0.046298876,0.11663679100456648
monitor_0434,gmm_completion,block,5,1.0,64,0.7628865979381443,0.027969055,0.11392233398510143
monitor_0435,gmm_completion,block,5,1.0,64,0.36202904651652285,0.06655936,0.10674883399042301
monitor_0436,gmm_completion,block,5,1.0,64,0.18411552346570398,0.028344855,0.1112290830060374
monitor_0437,gmm_completion,block,5,1.0,64,0.7617021276595745,0.033816047,0.11298600002191961
monitor_0438,gmm_completion,block,5,1.0,64,0.0,0.012180925,0.11546050000470132
monitor_0439,gmm_completion,block,5,1.0,64,0.0,0.025557943,0.11195912500261329
monitor_0440,gmm_completion,block,5,1.0,64,0.8810182623132263,0.017536663,0.10750241600908339
monitor_0441,gmm_completion,block,5,1.0,64,0.9967121486108828,0.03459063,0.10642300001927651
monitor_0442,gmm_completion,block,5,1.0,64,0.2691029900332226,0.050403275,0.11197237501619384
monitor_0443,gmm_completion,block,5,1.0,64,0.6866438356164384,0.024539584,0.11656833399320021
monitor_0444,gmm_completion,block,5,1.0,64,1.0,0.0058135665,0.11609770799987018
monitor_0445,gmm_completion,block,5,1.0,64,0.9632107023411371,0.007576578,0.11027495900634676
monitor_0446,gmm_completion,block,5,1.0,64,0.7087599544937428,0.038431976,0.11008066599606536
monitor_0447,gmm_completion,block,5,1.0,64,1.0,0.017528767,0.11172120799892582
monitor_0448,gmm_completion,block,5,1.0,64,0.6193672099712368,0.013974656,0.10662229100125842
monitor_0449,gmm_completion,block,5,1.0,64,0.7755102040816326,0.031521082,0.11049079202348366
monitor_0450,gmm_completion,block,5,1.0,64,1.0,0.014617768,0.1138566670124419
monitor_0451,gmm_completion,block,5,1.0,64,0.576672384219554,0.062565394,0.10647883301135153
monitor_0452,gmm_completion,block,5,1.0,64,0.823321554770318,0.04883027,0.11202762500033714
monitor_0453,gmm_completion,block,5,1.0,64,0.0,0.012101383,0.11253949999809265
monitor_0454,gmm_completion,block,5,1.0,64,0.3516386182462356,0.035099216,0.11328879100619815
monitor_0455,gmm_completion,block,5,1.0,64,0.0,0.042170413,0.10985029098810628
monitor_0456,gmm_completion,block,5,1.0,64,0.7242394504416094,0.040826984,0.11388491600519046
monitor_0457,gmm_completion,block,5,1.0,64,0.5527831094049904,0.01550067,0.1123091250192374
monitor_0458,gmm_completion,block,5,1.0,64,0.6573569482288828,0.059307847,0.11284433299442753
monitor_0459,gmm_completion,block,5,1.0,64,0.4155844155844156,0.042122345,0.11436875001527369
monitor_0460,gmm_completion,block,5,1.0,64,0.0,0.092072085,0.11264104099245742
monitor_0461,gmm_completion,block,5,1.0,64,1.0,0.014589165,0.1155388749903068
monitor_0462,gmm_completion,block,5,1.0,64,0.5675763482781027,0.043998633,0.10780220897868276
monitor_0463,gmm_completion,block,5,1.0,64,0.2389958734525447,0.06835439,0.11149691601167433
monitor_0464,gmm_completion,block,5,1.0,64,0.0,0.024965756,0.11365149999619462
monitor_0465,gmm_completion,block,5,1.0,64,1.0,0.028284593,0.1149444580078125
monitor_0466,gmm_completion,block,5,1.0,64,0.408955223880597,0.04432737,0.1122008330130484
monitor_0467,gmm_completion,block,5,1.0,64,0.00954653937947494,0.023188103,0.10671508399536833
monitor_0468,gmm_completion,block,5,1.0,64,0.5862068965517241,0.021911105,0.11066020801081322
monitor_0469,gmm_completion,block,5,1.0,64,0.26994359387590655,0.039734066,0.11195604200474918
monitor_0470,gmm_completion,block,5,1.0,64,1.0,0.01656373,0.11605704200337641
monitor_0471,gmm_completion,block,5,1.0,64,0.5721583652618135,0.02140782,0.11302366701420397
monitor_0472,gmm_completion,block,5,1.0,64,0.8305383936451898,0.030695273,0.11639929199009202
monitor_0473,gmm_completion,block,5,1.0,64,1.0,0.05995447,0.11683091599843465
monitor_0474,gmm_completion,block,5,1.0,64,0.33156028368794327,0.026171977,0.10994545900030062
monitor_0475,gmm_completion,block,5,1.0,64,0.0,0.012519804,0.1157401250093244
monitor_0476,gmm_completion,block,5,1.0,64,0.15164835164835164,0.036915377,0.10866199998417869
monitor_0477,gmm_completion,block,5,1.0,64,0.0,0.017073408,0.11416841598111205
monitor_0478,gmm_completion,block,5,1.0,64,1.0,0.09986667,0.11126137498649769
monitor_0479,gmm_completion,block,5,1.0,64,0.410201912858661,0.030304447,0.10699524998199195
monitor_0480,gmm_completion,block,5,1.0,64,0.6754966887417219,0.0415371,0.11162883299402893
